publishedAt,title,tags,channelTitle,viewCount,likeCount,dislikeCount,favoriteCount,commentCount
2021-06-19,"看圖說故事? 民眾上傳警方攔捕""毒蟲""驚險畫面...網友笑警方開兩槍又打破車窗還抓不到人! 員警事後找上拍攝者要求下架""不實""影片│【LIVE大現場】20210619│三立新聞台","['三立新聞', '最新消息', 'LIVE', '三立iNEWS', '三立', '新聞', '直播', '網路直播', '最新', '即時', '新聞快訊', '蔡英文', '習近平', '蘇貞昌', '韓國瑜', '馬英九', '江啟臣', '柯文哲', '警方', '毒蟲', '網友', '開槍', '拍攝者', '造謠']",三立LIVE新聞,1291,9,1,0,5
2021-06-19,"飽受5個月的噪音折磨... 美女律師杜孟真檢舉鄰居毛小孩""妨害安寧""獲賠45萬! 提告""禁養""遭法官駁回全因?│記者 張哲豪 徐兆緯│【LIVE大現場】20210619│三立新聞台","['三立新聞', '最新消息', 'LIVE', '三立iNEWS', '三立', '新聞', '直播', '網路直播', '最新', '即時', '新聞快訊', '蔡英文', '習近平', '蘇貞昌', '韓國瑜', '馬英九', '江啟臣', '柯文哲', '噪音', '美女', '律師', '杜孟真', '鄰居', '禁養', '毛小孩', '法官']",三立LIVE新聞,8465,32,3,0,44
2021-06-19,"這樣更好談! 鴻海.台積電買千萬劑BNT疫苗 兩家世界龍頭企業""雙軌並行""可避免單一企業陷""一中困境""│記者張昱傑 王浩原│【LIVE大現場】20210619│三立新聞台","['三立新聞', '最新消息', 'LIVE', '三立iNEWS', '三立', '新聞', '直播', '網路直播', '最新', '即時', '新聞快訊', '蔡英文', '習近平', '蘇貞昌', '韓國瑜', '馬英九', '江啟臣', '柯文哲', '鴻海', '台積電', 'BNT疫苗', '企業', '一個中國', '郭董', '劉德音']",三立LIVE新聞,2750,26,9,0,28
2021-06-19,台東首例打疫苗猝死個案! 8旬婦人接種後3天突昏迷轉院時仍回天乏術 醫師稱婦人本身有慢性肺病...│【LIVE大現場】20210619│三立新聞台,"['三立新聞', '最新消息', 'LIVE', '三立iNEWS', '三立', '新聞', '直播', '網路直播', '最新', '即時', '新聞快訊', '蔡英文', '習近平', '蘇貞昌', '韓國瑜', '馬英九', '江啟臣', '柯文哲', '台東', '打疫苗', '婦人', '轉院', '猝死', '慢性病']",三立LIVE新聞,530,1,0,0,0
2021-06-19,"真的是罰不怕? 桃園有家按摩店偷偷營業私接客人 警方上門還敢狡辯""在聊天""?│記者張昱傑 王浩原│【LIVE大現場】20210619│三立新聞台","['三立新聞', '最新消息', 'LIVE', '三立iNEWS', '三立', '新聞', '直播', '網路直播', '最新', '即時', '新聞快訊', '蔡英文', '習近平', '蘇貞昌', '韓國瑜', '馬英九', '江啟臣', '柯文哲', '按摩店', '應召站', '營業', '狡辯', '聊天', '防疫']",三立LIVE新聞,939,8,1,0,1
2021-06-19,"長輩該不該打疫苗陷兩難! 甚至出動""家族成員開會""討論"" 高市把""緩打潮""擺一邊 強調盡力讓每位想補打疫苗長輩能得到最好服務│記者翁郁雯 張哲儒 王紹宇│【LIVE大現場】20210619│三立新聞台","['三立新聞', '最新消息', 'LIVE', '三立iNEWS', '三立', '新聞', '直播', '網路直播', '最新', '即時', '新聞快訊', '蔡英文', '習近平', '蘇貞昌', '韓國瑜', '馬英九', '江啟臣', '柯文哲', '緩打潮', '打疫苗', '長輩', '開會', '高雄市', '接種', '補打疫苗']",三立LIVE新聞,2460,11,2,0,6
2021-06-19,"台中市府""逆時中""? 盧秀燕""不甩中央打槍"" 今照樣原定計畫替鄰長接種疫苗!│記者孫宇莉 陳政棟│【LIVE大現場】20210619│三立新聞台","['三立新聞', '最新消息', 'LIVE', '三立iNEWS', '三立', '新聞', '直播', '網路直播', '最新', '即時', '新聞快訊', '蔡英文', '習近平', '蘇貞昌', '韓國瑜', '馬英九', '江啟臣', '柯文哲', '鄰長', '逆時中', '台中市府', '盧秀燕', '接種疫苗', '中央']",三立LIVE新聞,1758,18,14,0,35
2021-06-19,"紓困貸款深夜急""喊卡""惹民怨! 勞工紓困貸款限額50萬人...申請人數破百萬勞動部宣布""暫停收件"" 勞動部:向行政院申請更多預算│【LIVE大現場】20210619│三立新聞台","['三立新聞', '最新消息', 'LIVE', '三立iNEWS', '三立', '新聞', '直播', '網路直播', '最新', '即時', '新聞快訊', '蔡英文', '習近平', '蘇貞昌', '韓國瑜', '馬英九', '江啟臣', '柯文哲']",三立LIVE新聞,1495,9,6,0,9
2021-06-19,"有這4大問題先別打疫苗! 全台長輩接種疫苗猝死頻傳...高大成法醫揭""釐清死因""關鍵!│記者林韋志 廖宜德 曾佳萱 李文勝│【LIVE大現場】20210619│三立新聞台","['三立新聞', '最新消息', 'LIVE', '三立iNEWS', '三立', '新聞', '直播', '網路直播', '最新', '即時', '新聞快訊', '蔡英文', '習近平', '蘇貞昌', '韓國瑜', '馬英九', '江啟臣', '柯文哲', '長輩', '打疫苗', '死因', '猝死', '接種']",三立LIVE新聞,24012,171,11,0,45
2021-06-19,"太有自信? 柯文哲突宣布取消""每日記者會""改為彈性召開 遭議員痛批""很不負責任"" 新北市也表態不跟進!│記者周楷 蕭宇志│【LIVE大現場】20210619│三立新聞台","['三立新聞', '最新消息', 'LIVE', '三立iNEWS', '三立', '新聞', '直播', '網路直播', '最新', '即時', '新聞快訊', '蔡英文', '習近平', '蘇貞昌', '韓國瑜', '馬英九', '江啟臣', '柯文哲', '柯P', '記者會', '聲量', '疫情', '不負責任', '新北市', '疫情記者會', '鬆懈']",三立LIVE新聞,635,3,12,0,7
2021-06-19,"""一滴水用四次"" 蘭陽電廠水力綠能發揮到極緻 電火溪孕育""三星五寶"" 三星米.三星蔥還有蒜跟銀柳都馳名全台│記者 陳以嘉 俞戎航│【POWER心動力】20210619│三立新聞台","['三立新聞', '最新消息', 'LIVE', '三立iNEWS', '三立', '新聞', '直播', '網路直播', '最新', '即時', '新聞快訊', '蔡英文', '習近平', '蘇貞昌', '韓國瑜', '馬英九', '江啟臣', '柯文哲', '蘭陽電廠', '微水力', '蘭陽平原', '宜蘭', '電火溪']",三立LIVE新聞,1023,55,3,0,1
2021-06-19,"不是不讓你買...是怕你買錯! 血氧機一機難求.民眾欲進口須提出申請直呼規定""不合時宜""? 食藥署強調:保障消費者權益│記者 許信欽 林佳融│【LIVE大現場】20210619│三立新聞台","['三立新聞', '最新消息', 'LIVE', '三立iNEWS', '三立', '新聞', '直播', '網路直播', '最新', '即時', '新聞快訊', '蔡英文', '習近平', '蘇貞昌', '韓國瑜', '馬英九', '江啟臣', '柯文哲', '血氧機', '進口', '申請', '食藥署', '醫療器材']",三立LIVE新聞,517,4,2,0,1
2021-06-19,在家悠遊海洋世界　「海洋會客室」直面粉絲線上解惑｜三立新聞台,"['三立新聞', '最新消息', 'LIVE', '三立iNEWS', '三立', '新聞', '直播', '網路直播', '最新', '即時', '新聞快訊', '蔡英文', '習近平', '蘇貞昌', '韓國瑜', '馬英九', '江啟臣', '柯文哲']",三立LIVE新聞,1025,7,2,0,0
2021-06-19,"""黑道歌手""郭桂彬的兒子再闖禍! 撞騎士肇逃修車露餡 警方意外再查涉販毒 郭桂彬PO文感嘆:兒子不爭氣還不能退休...│記者鄭遠龍 徐湘芸│【LIVE大現場】20210619│三立新聞台","['三立新聞', '最新消息', 'LIVE', '三立iNEWS', '三立', '新聞', '直播', '網路直播', '最新', '即時', '新聞快訊', '蔡英文', '習近平', '蘇貞昌', '韓國瑜', '馬英九', '江啟臣', '柯文哲', '黑道歌手', '郭桂彬兒子', '肇逃', '闖禍', '退休']",三立LIVE新聞,37616,112,14,0,61
2021-06-19,驚! 婦人獨自攀登抹茶山卻失蹤 3個月後新北翡翠水庫上游尋獲遺體...│記者黃國瑞 侯彩紅│【LIVE大現場】20210619│三立新聞台,"['三立新聞', '最新消息', 'LIVE', '三立iNEWS', '三立', '新聞', '直播', '網路直播', '最新', '即時', '新聞快訊', '蔡英文', '習近平', '蘇貞昌', '韓國瑜', '馬英九', '江啟臣', '柯文哲', '抹茶山', '婦人', '失蹤', '新北']",三立LIVE新聞,4775,10,3,0,5
2021-06-19,"#三立最新  恩主醫院護理師PCR""陰轉陽"" 緊急清空急診消毒並停止服務2天!│【LIVE大現場】20210619│三立新聞台","['三立新聞', '最新消息', 'LIVE', '三立iNEWS', '三立', '新聞', '直播', '網路直播', '最新', '即時', '新聞快訊', '蔡英文', '習近平', '蘇貞昌', '韓國瑜', '馬英九', '江啟臣', '柯文哲', '恩主公醫院', '護理師', '陰轉陽', '消毒', '清空', '急診', '關閉']",三立LIVE新聞,1481,16,4,0,2
2021-06-19,"#三立最新  過了接種時間怎麼辦?! 高雄市開放5大場所讓長輩""補打疫苗""│記者翁郁雯│【LIVE大現場】20210619│三立新聞台","['三立新聞', '最新消息', 'LIVE', '三立iNEWS', '三立', '新聞', '直播', '網路直播', '最新', '即時', '新聞快訊', '蔡英文', '習近平', '蘇貞昌', '韓國瑜', '馬英九', '江啟臣', '柯文哲', '高雄', '接種', '通知', '補打疫苗']",三立LIVE新聞,3603,30,7,0,6
2021-06-19,"天阿~去打疫苗竟然能巧遇80年前國小同學 2長輩互動可愛還相約要去""趴七辣""?!│記者洪淑珠│【LIVE大現場】20210619│三立新聞台","['三立新聞', '最新消息', 'LIVE', '三立iNEWS', '三立', '新聞', '直播', '網路直播', '最新', '即時', '新聞快訊', '蔡英文', '習近平', '蘇貞昌', '韓國瑜', '馬英九', '江啟臣', '柯文哲', '長輩', '打疫苗', '同學', '趴七辣', '巧遇']",三立LIVE新聞,25953,164,15,0,42
2021-06-19,"京元電爆發群聚感染 副組長王必勝前進指揮所15天 圍堵電子廠疫情""有重大意義"" 接種疫苗4天44人猝死 高大成醫師曝""過敏""可釐清死因?│特報主播黃家緯│【LIVE大現場】20210619│三立新聞台","['三立新聞', '最新消息', 'LIVE', '三立iNEWS', '三立', '新聞', '直播', '網路直播', '最新', '即時', '新聞快訊', '蔡英文', '習近平', '蘇貞昌', '韓國瑜', '馬英九', '江啟臣', '柯文哲', '電子廠', '疫情', '群聚感染', '高大成', '猝死', '打疫苗', '過敏', '長輩', '朋友']",三立LIVE新聞,4250,18,11,0,4
2021-06-19,"好扯! 連10天跨區偷走8台機車 警方循線追查發現嫌犯""以車換車""手法進行犯案 │記者洪儀婷│【LIVE大現場】20210619│三立新聞台","['三立新聞', '最新消息', 'LIVE', '三立iNEWS', '三立', '新聞', '直播', '網路直播', '最新', '即時', '新聞快訊', '蔡英文', '習近平', '蘇貞昌', '韓國瑜', '馬英九', '江啟臣', '柯文哲', '跨區', '機車', '偷車', '以車換車', '嫌犯', '桃園']",三立LIVE新聞,7401,45,4,0,7
2021-06-19,"#三立最新  打疫苗猝死事件頻傳 連""意外險""也能賠?! 死亡證明是關鍵?!│記者吳雅婷│【LIVE大現場】20210619│三立新聞台","['三立新聞', '最新消息', 'LIVE', '三立iNEWS', '三立', '新聞', '直播', '網路直播', '最新', '即時', '新聞快訊', '蔡英文', '習近平', '蘇貞昌', '韓國瑜', '馬英九', '江啟臣', '柯文哲', '意外險', '猝死', '死亡關鍵', '疫苗險', '賠償']",三立LIVE新聞,1415,7,3,0,2
2021-06-19,"#三立最新  ""16個來3個""猝死案例頻傳三重出現""緩打潮""! 里長呼籲:要打才有保護力│記者曾佳萱│【LIVE大現場】20210619│三立新聞台","['三立新聞', '最新消息', 'LIVE', '三立iNEWS', '三立', '新聞', '直播', '網路直播', '最新', '即時', '新聞快訊', '蔡英文', '習近平', '蘇貞昌', '韓國瑜', '馬英九', '江啟臣', '柯文哲', '三重', '打疫苗', '接種', '里長', '保護力', '猝死案', '緩打潮']",三立LIVE新聞,9197,21,9,0,30
2021-06-19,#三立最新  台中市府不甩中央否決! 1.3萬鄰長今照樣接種疫苗 引起民眾議論紛紛│記者侯彩紅│【LIVE大現場】20210619│三立新聞台,"['三立新聞', '最新消息', 'LIVE', '三立iNEWS', '三立', '新聞', '直播', '網路直播', '最新', '即時', '新聞快訊', '蔡英文', '習近平', '蘇貞昌', '韓國瑜', '馬英九', '江啟臣', '柯文哲', '中央', '否決', '鄰長', '民眾', '逆時中', '盧秀燕', '台中', '打疫苗']",三立LIVE新聞,31206,102,106,0,349
2021-06-19,"抓到! 警方.環保署聯手出動空拍機蒐證 拍到有人盜採砂石面積如""3個籃球場""這麼大!│記者何正鳳│【LIVE大現場】20210619│三立新聞台","['三立新聞', '最新消息', 'LIVE', '三立iNEWS', '三立', '新聞', '直播', '網路直播', '最新', '即時', '新聞快訊', '蔡英文', '習近平', '蘇貞昌', '韓國瑜', '馬英九', '江啟臣', '柯文哲', '盜採', '砂石', '空拍機', '面積', '環保署']",三立LIVE新聞,15471,87,5,0,29
2021-06-19,梅雨鋒面要來了! 中南部雨勢逐日增大 下週一(21日)天氣更不穩降雨範圍更大 北.東部也有雨!│氣象主播黃家緯│【三立準氣象】20210619│三立新聞台,"['三立新聞', '最新消息', 'LIVE', '三立iNEWS', '三立', '新聞', '直播', '網路直播', '最新', '即時', '新聞快訊', '蔡英文', '習近平', '蘇貞昌', '韓國瑜', '馬英九', '江啟臣', '柯文哲', '梅雨鋒面', '降雨', '劇烈天氣', '高溫', '天氣', '下雨']",三立LIVE新聞,19500,153,30,0,5
2021-06-19,"確診孕婦""血氧降.雙側肺炎"" 醫師5分鐘成功接生! 為降低母子垂直感染風險 新生兒48小時內接受2次採檢! │記者林昆慶 王承偉│【LIVE大現場】20210619│三立新聞台","['三立新聞', '最新消息', 'LIVE', '三立iNEWS', '三立', '新聞', '直播', '網路直播', '最新', '即時', '新聞快訊', '蔡英文', '習近平', '蘇貞昌', '韓國瑜', '馬英九', '江啟臣', '柯文哲', '確診', '孕婦', '醫師', '接生', '感染', '新生兒', '風險', '採檢']",三立LIVE新聞,2543,17,1,0,0
2021-06-19,第二批24萬劑莫德納順利抵台 拚7天完成封緘檢驗! 近日還有41萬劑接力來 │記者陳宥蓉 簡宏圻 胡克強│【LIVE大現場】20210619│三立新聞台,"['三立新聞', '最新消息', 'LIVE', '三立iNEWS', '三立', '新聞', '直播', '網路直播', '最新', '即時', '新聞快訊', '蔡英文', '習近平', '蘇貞昌', '韓國瑜', '馬英九', '江啟臣', '柯文哲', '莫德納', '封緘', '檢驗', '美國']",三立LIVE新聞,1657,24,4,0,4
2021-06-19,疫苗越快越好! 總統蔡英文親自接見郭台銘.台積電董事長劉德音達共識 總統更指示部會全力配合兩家企業洽談BNT│記者程彥豪 方柏丰│【LIVE大現場】20210619│三立新聞台,"['三立新聞', '最新消息', 'LIVE', '三立iNEWS', '三立', '新聞', '直播', '網路直播', '最新', '即時', '新聞快訊', '蔡英文', '習近平', '蘇貞昌', '韓國瑜', '馬英九', '江啟臣', '柯文哲', '疫苗', '總統', '小英', 'BNT', '台積電', '企業', '郭董', '劉德音']",三立LIVE新聞,10285,113,23,0,131
2021-06-18,"不避中國領空！24萬莫德納疫苗抵台  美國亞太助卿拋與台灣討論""代工疫苗""合作 鍾年晃估配發數量喊話柯市府：這次別再說突襲│廖筱君主持│【新台灣加油 完整版】20210618│三立新聞台","['三立新聞', '最新消息', 'LIVE', '三立iNEWS', '三立', '新聞', '直播', '網路直播', '最新', '即時', '新聞快訊', '蔡英文', '習近平', '蘇貞昌', '韓國瑜', '馬英九', '江啟臣', '柯文哲', '中國', '領空', '莫德納疫苗', '美國', '亞太助卿', '代工疫苗', '柯市府', '突襲']",三立LIVE新聞,59508,609,130,0,207
2021-06-18,"觀光旅遊受疫情衝擊！業者拋""國內旅行泡泡""自救 憂""篩陰證明有疑慮""│記者 古芙仙 朱俊傑 涂永全│【LIVE大現場】20210618│三立新聞台","['三立新聞', '最新消息', 'LIVE', '三立iNEWS', '三立', '新聞', '直播', '網路直播', '最新', '即時', '新聞快訊', '蔡英文', '習近平', '蘇貞昌', '韓國瑜', '馬英九', '江啟臣', '柯文哲', '觀光', '旅遊', '疫情', '衝擊', '旅行泡泡', '篩陰證明']",三立LIVE新聞,2870,7,19,0,16
2021-06-18,"AZ疫苗開打後累計已42人猝死！AZ疫苗""無華人臨床試驗"" 長者接種猝死究因 醫師曝施打疫苗恐只是間接因素│記者 吳幸樺 王群賀│【新聞深一度】20210618│三立新聞台","['三立新聞', '最新消息', 'LIVE', '三立iNEWS', '三立', '新聞', '直播', '網路直播', '最新', '即時', '新聞快訊', '蔡英文', '習近平', '蘇貞昌', '韓國瑜', '馬英九', '江啟臣', '柯文哲', '武漢肺炎', 'covid-19', 'AZ疫苗', '猝死', '接種', '長者', '間接因素', '慢性病']",三立LIVE新聞,11829,52,28,0,112
2021-06-18,"球后戴姿穎阿嬤也呼籲一定要來打！99歲高雄大寮阿嬤打完AZ疫苗後喊""能走能作菜"":接種後精神狀況很好│記者 古芙仙 田居達│【LIVE大現場】20210618│三立新聞台","['三立新聞', '最新消息', 'LIVE', '三立iNEWS', '三立', '新聞', '直播', '網路直播', '最新', '即時', '新聞快訊', '蔡英文', '習近平', '蘇貞昌', '韓國瑜', '馬英九', '江啟臣', '柯文哲', '武漢肺炎', 'covid-19', '高雄', '大寮', '球后', '戴姿穎']",三立LIVE新聞,4998,31,9,0,7
2021-06-18,"憲哥快篩買貴了嗎？砸3千萬買11萬劑 藥師曝快篩""價差大"" 官方採購""半價""│記者 張珈瑄 唐薏程│【LIVE大現場】20210618│三立新聞台","['三立新聞', '最新消息', 'LIVE', '三立iNEWS', '三立', '新聞', '直播', '網路直播', '最新', '即時', '新聞快訊', '蔡英文', '習近平', '蘇貞昌', '韓國瑜', '馬英九', '江啟臣', '柯文哲', '憲哥', '快篩', '藥師', '價差', '官方', '採購', '半價']",三立LIVE新聞,2045,5,20,0,6
2021-06-18,"台中后里長照機構遭疑""踩紅線""！爆替""未來員工""打疫苗 機構負責人稱：獲允可行│記者 張峻棟 陳政棟 王子瑜│【LIVE大現場】20210618│三立新聞台","['三立新聞', '最新消息', 'LIVE', '三立iNEWS', '三立', '新聞', '直播', '網路直播', '最新', '即時', '新聞快訊', '蔡英文', '習近平', '蘇貞昌', '韓國瑜', '馬英九', '江啟臣', '柯文哲', '台中', '后里', '長照機構', '踩紅線', '未來員工', '疫苗', '機構負責人']",三立LIVE新聞,1170,3,5,0,1
2021-06-18,"換冷氣冷媒卻突爆炸！冷氣工人""雙眼嚴重灼傷""...老師傅揭兩關鍵恐釀災│記者 蔡文淵 陳逸潔 沈明志│【LIVE大現場】20210618│三立新聞台","['三立新聞', '最新消息', 'LIVE', '三立iNEWS', '三立', '新聞', '直播', '網路直播', '最新', '即時', '新聞快訊', '蔡英文', '習近平', '蘇貞昌', '韓國瑜', '馬英九', '江啟臣', '柯文哲', '冷氣', '冷媒', '爆炸', '冷氣工人', '灼傷', '師傅']",三立LIVE新聞,13227,31,2,0,14
2021-06-18,"外媒直擊高端疫苗生產線！CNN記者喊感到""動力十足"" 國產疫苗可信度遭質疑 總經理陳燦堅:數據試驗都透明│記者 陳淮安│【LIVE大現場】20210618│三立新聞台","['三立新聞', '最新消息', 'LIVE', '三立iNEWS', '三立', '新聞', '直播', '網路直播', '最新', '即時', '新聞快訊', '蔡英文', '習近平', '蘇貞昌', '韓國瑜', '馬英九', '江啟臣', '柯文哲', '武漢肺炎', 'covid-19', '疫苗', '高端', 'CNN', '陳燦堅', '國產']",三立LIVE新聞,7480,72,43,0,57
2021-06-18,"#三立獨家 太傻眼！網購酒精噴霧槍竟變""玩具水槍"" 遭賣家封鎖求助無門 理化老師提醒""滅菌紫外線""勿照人體恐造成病變│記者 張哲豪 鄭遠龍│【LIVE大現場】20210618│三立新聞台","['三立新聞', '最新消息', 'LIVE', '三立iNEWS', '三立', '新聞', '直播', '網路直播', '最新', '即時', '新聞快訊', '蔡英文', '習近平', '蘇貞昌', '韓國瑜', '馬英九', '江啟臣', '柯文哲', '網購', '酒精噴霧槍', '玩具水槍', '賣家', '封鎖', '求助', '滅菌紫外線', '病變']",三立LIVE新聞,11254,43,3,0,11
2021-06-18,"美國.德國當推手！台積電獲台灣政府授權談BNT疫苗 晶圓+代工龍頭 台積電.鴻海聯手組""購苗國家隊""│記者 程彥豪 方柏丰│【LIVE大現場】20210618│三立新聞台","['三立新聞', '最新消息', 'LIVE', '三立iNEWS', '三立', '新聞', '直播', '網路直播', '最新', '即時', '新聞快訊', '蔡英文', '習近平', '蘇貞昌', '韓國瑜', '馬英九', '江啟臣', '柯文哲', '武漢肺炎', 'covid-19', '台積電', '鴻海', '授權', 'BNT', '晶圓', '代工', '龍頭', '國家隊']",三立LIVE新聞,11698,128,10,0,115
2021-06-18,"看不到未來...老闆哭了！餐飲""禁止內用""未解禁 不捨員工因疫情嘸頭路 業者落淚:看不到盡頭...│記者 黃大衛 胡時瑛 李承諺│【LIVE大現場】20210618│三立新聞台","['三立新聞', '最新消息', 'LIVE', '三立iNEWS', '三立', '新聞', '直播', '網路直播', '最新', '即時', '新聞快訊', '蔡英文', '習近平', '蘇貞昌', '韓國瑜', '馬英九', '江啟臣', '柯文哲', '武漢肺炎', 'covid-19', '餐飲', '工作', '賠錢', '禁止內用', '解禁']",三立LIVE新聞,33702,137,21,0,157
2021-06-18,"嚇死人！控運將繞路要求停車更試圖攻擊 後竟大膽當街""劫車""逃竄3縣市 警方沿線調監視器9小時內成功逮嫌│記者 洪琮翔 孟國華│【LIVE大現場】20210618│三立新聞台","['三立新聞', '最新消息', 'LIVE', '三立iNEWS', '三立', '新聞', '直播', '網路直播', '最新', '即時', '新聞快訊', '蔡英文', '習近平', '蘇貞昌', '韓國瑜', '馬英九', '江啟臣', '柯文哲', '運將', '繞路', '停車', '拒付車資', '劫車', '監視器']",三立LIVE新聞,1906,10,3,0,0
2021-06-18,"傻眼...這是補助還是施捨？護理師po文控防疫慰勞""只給60元""！護理師公會澄清""會員關懷""3萬均分1人60元│記者 王紹宇 朱俊傑 朱怡蓉│【LIVE大現場】20210618│三立新聞台","['三立新聞', '最新消息', 'LIVE', '三立iNEWS', '三立', '新聞', '直播', '網路直播', '最新', '即時', '新聞快訊', '蔡英文', '習近平', '蘇貞昌', '韓國瑜', '馬英九', '江啟臣', '柯文哲', '武漢肺炎', 'covid-19', '補助', '護理師', '公會', '會員關懷', '均分', '60元']",三立LIVE新聞,2306,8,2,0,5
2021-06-18,"看完覺得心超暖！""高雄好家載""短片8萬人點閱 68秒短片不打""政策宣導"" 以日常生活貼近人心 作家讚:拍得溫暖│記者 胡時瑛 李承諺│【LIVE大現場】20210618│三立新聞台","['三立新聞', '最新消息', 'LIVE', '三立iNEWS', '三立', '新聞', '直播', '網路直播', '最新', '即時', '新聞快訊', '蔡英文', '習近平', '蘇貞昌', '韓國瑜', '馬英九', '江啟臣', '柯文哲', '武漢肺炎', 'covid-19', '高雄好家載', '日常生活', '暖心', '溫暖']",三立LIVE新聞,7923,134,9,0,4
2021-06-18,"火線救援！基隆正濱漁港""火燒船""現場更傳出爆炸聲 警消民眾合力拉船搶救│記者 林俊華 羅珮瑜│【LIVE大現場】20210618│三立新聞台","['三立新聞', '最新消息', 'LIVE', '三立iNEWS', '三立', '新聞', '直播', '網路直播', '最新', '即時', '新聞快訊', '蔡英文', '習近平', '蘇貞昌', '韓國瑜', '馬英九', '江啟臣', '柯文哲', '救援', '基隆', '正濱漁港', '火燒船', '警消', '拉船']",三立LIVE新聞,951,5,3,0,0
2021-06-18,"紓困4.0預算三讀通過！國民黨""普發現金""遭否決 原2600億遭刪5.01億│記者 莊惠琪 游家瑋│【LIVE大現場】20210618│三立新聞台","['三立新聞', '最新消息', 'LIVE', '三立iNEWS', '三立', '新聞', '直播', '網路直播', '最新', '即時', '新聞快訊', '蔡英文', '習近平', '蘇貞昌', '韓國瑜', '馬英九', '江啟臣', '柯文哲', '紓困4.0', '預算', '三讀', '國民黨', '普發現金', '否決']",三立LIVE新聞,9151,56,17,0,79
2021-06-18,"#三立獨家 剛滿百歲...人瑞接種完疫苗隔天身亡""生日成忌日"" 曝申請相驗竟遭衛生所.警方互踢皮球？！│記者 王韻筑 王家珩 江文賢│【LIVE大現場】20210618│三立新聞台","['三立新聞', '最新消息', 'LIVE', '三立iNEWS', '三立', '新聞', '直播', '網路直播', '最新', '即時', '新聞快訊', '蔡英文', '習近平', '蘇貞昌', '韓國瑜', '馬英九', '江啟臣', '柯文哲', '百歲人瑞', '疫苗', '生日', '忌日', '相驗', '衛生所', '警方', '踢皮球']",三立LIVE新聞,24771,96,18,0,145
2021-06-18,"AZ疫苗擴大施打！全台累計逾""40人""接種後死亡...陳時中稱：願相驗解剖將發放30萬慰問金│記者 曾佳萱 林煜哲│【LIVE大現場】20210618│三立新聞台","['三立新聞', '最新消息', 'LIVE', '三立iNEWS', '三立', '新聞', '直播', '網路直播', '最新', '即時', '新聞快訊', '蔡英文', '習近平', '蘇貞昌', '韓國瑜', '馬英九', '江啟臣', '柯文哲', 'AZ疫苗', '施打', '接種', '死亡', '陳時中', '相驗解剖', '慰問金']",三立LIVE新聞,867,1,6,0,5
2021-06-18,"多次採檢""陰轉陽""！長照機構再增4確診 啟動高密集追蹤阻傳播鏈擴散│記者 林俊華 洪儀婷│【LIVE大現場】20210618│三立新聞台","['三立新聞', '最新消息', 'LIVE', '三立iNEWS', '三立', '新聞', '直播', '網路直播', '最新', '即時', '新聞快訊', '蔡英文', '習近平', '蘇貞昌', '韓國瑜', '馬英九', '江啟臣', '柯文哲', '採檢', '長照機構', '確診', '高密集追蹤', '傳播鏈']",三立LIVE新聞,677,3,1,0,2
2021-06-18,"採""三方模式""買疫苗？！裕利頻遭點名""低調否認"" 專家分析：需考量中國因素 柯建銘意外曝郭台銘購買疫苗金額要價...│記者 張硯卿 蕭宇志│【LIVE大現場】20210618│三立新聞台","['三立新聞', '最新消息', 'LIVE', '三立iNEWS', '三立', '新聞', '直播', '網路直播', '最新', '即時', '新聞快訊', '蔡英文', '習近平', '蘇貞昌', '韓國瑜', '馬英九', '江啟臣', '柯文哲', '三方模式', '疫苗', '裕利', '低調', '否認', '專家分析', '中國', '柯建銘', '郭台銘', '疫苗金額']",三立LIVE新聞,1338,4,10,0,6
2021-06-18,政府大開綠燈！行政院授權鴻海.台積電代表政府採購千萬劑BNT疫苗 蔡英文總統與郭台銘.劉德音府內會談│記者 朱淑君 葛子綱│【LIVE大現場】20210618│三立新聞台,"['三立新聞', '最新消息', 'LIVE', '三立iNEWS', '三立', '新聞', '直播', '網路直播', '最新', '即時', '新聞快訊', '蔡英文', '習近平', '蘇貞昌', '韓國瑜', '馬英九', '江啟臣', '柯文哲', '政府', '行政院', '授權', '鴻海', '台積電', 'BNT疫苗', '總統', '郭台銘', '劉德音', '府內會談']",三立LIVE新聞,2309,26,8,0,21
2021-06-18,新增187例本土.21例死亡！長者疫苗開打各地頻傳死亡通報 指揮中心揭數據：我國死亡率較南韓低│記者 林昆慶 王承偉│【LIVE大現場】20210618│三立新聞台,"['三立新聞', '最新消息', 'LIVE', '三立iNEWS', '三立', '新聞', '直播', '網路直播', '最新', '即時', '新聞快訊', '蔡英文', '習近平', '蘇貞昌', '韓國瑜', '馬英九', '江啟臣', '柯文哲', '本土', '死亡', '長者疫苗', '死亡通報', '指揮中心', '數據']",三立LIVE新聞,2196,14,8,0,2
2021-06-18,第二批24萬劑莫德納來了！保存期限至12/15 近日41萬劑將接力抵達台灣 疫苗可望向下施打│記者 陳宥蓉 簡宏圻 胡克強│【LIVE大現場】20210618│三立新聞台,"['三立新聞', '最新消息', 'LIVE', '三立iNEWS', '三立', '新聞', '直播', '網路直播', '最新', '即時', '新聞快訊', '蔡英文', '習近平', '蘇貞昌', '韓國瑜', '馬英九', '江啟臣', '柯文哲', '莫德納', '保存期限', '接力', '向下施打']",三立LIVE新聞,1840,18,1,0,4
