publishedAt,title,tags,channelTitle,viewCount,likeCount,dislikeCount,favoriteCount,commentCount
2021-06-20,美250萬劑疫苗抵台 蔡總統:感謝日、美 患難見真情,"['COVID-19', '三級警戒', '影像中心', '後製中心', '新冠肺炎', '日本', '疫苗', '美國', '蔡英文']",udn video,400,13,36,0,13
2021-06-20,日本公園傳激烈槍聲！巨鳥超特別招呼聲驚呆網,"['udn tv', 'udntv', 'udn.com', '聯合新聞', '聯合影音', '聯合報', 'udnnews', 'myudn']",udn video,536,11,0,0,1
2021-06-20,她給消防男友過生日被拒 學長代站崗成全小倆口,"['udn tv', 'udntv', 'udn.com', '聯合新聞', '聯合影音', '聯合報', 'udnnews', 'myudn']",udn video,234,4,0,0,0
2021-06-20,美250萬劑莫德納疫苗來了！陳時中親迎：滿滿感謝,"['AIT', 'COVID-19', '台美', '影像中心', '後製中心', '新冠肺炎', '桃園機場', '疫苗', '美國', '莫德納', '蕭美琴', '酈英傑', '陳時中']",udn video,513,17,14,0,16
2021-06-20,0620華航載運莫德納疫苗抵達桃園機場 陳時中督導卸載及後送,"['udntv', '即時直播', '莫德納疫苗', '華航', '陳時中', 'COVAX', '美國捐贈疫苗', '桃園機場']",udn video,6056,69,11,0,21
2021-06-20,0620蔡英文針對防疫工作發表談話,"['udn tv', '即時直播', '蔡英文', '防疫工作', '疫苗']",udn video,482,3,14,0,6
2021-06-20,0620高端疫苗召開重大訊息記者會,"['udntv', '即時直播', '高端疫苗', '重大訊息記者會', '櫃買中心', '第三期臨床試驗', '越南', '腸病毒 71 型疫苗', '國家衛生研究院', '申請藥證']",udn video,7759,81,43,0,63
2021-06-20,最快今晚滿水位！日月潭9蛙吃水 剩下4隻半,"['九蛙', '南投', '後製中心', '採訪中心', '日月潭', '水庫', '水情', '滿水位', '碼頭', '降雨']",udn video,94219,735,34,0,83
2021-06-20,0620侯友宜新北市疫情第三級警戒應變會議記者會,"['udn tv', '即時直播', '侯友宜', '新北市', '疫情第三級警戒記者會']",udn video,1485,50,6,0,2
2021-06-20,0620全台第三級警戒 疫情指揮中心記者會,"['udn tv', 'udntv', 'udn.com', '聯合新聞', '聯合影音', '聯合報', 'udnnews', 'myudn']",udn video,4194,38,7,0,2
2021-06-20,6/21起天氣更不穩 氣象局：鋒面靠近 雨區擴及北部,"['天氣動態', '強降雨', '影像中心', '後製中心', '氣象局', '淹水', '短暫陣雨', '豪雨', '鋒面', '雷雨']",udn video,28139,217,12,0,9
2021-06-20,雨後滾滾黃泥騎水上摩托車 2女子驚聲尖叫,"['大雨', '後製中心', '採訪中心', '積水', '鄭照新', '陳其邁', '韓國瑜', '驚聲尖叫', '高雄', '鳥松']",udn video,1294,25,1,0,11
2021-06-20,0620下周梅雨鋒面報到 氣象局天氣預報,"['udn tv', '即時直播', '中央氣象局', '梅雨鋒面', '天氣預報']",udn video,650,13,1,0,0
2021-06-19,創意發想讓16歲高齡毛孩練走路 暖飼主:牠讓我感受到幸福,"['udn tv', 'udntv', 'udn.com', '聯合新聞', '聯合影音', '聯合報', 'udnnews', 'myudn']",udn video,925,9,0,0,2
2021-06-19,轉彎驚見兩台車「逆向」衝來 車主傻眼：是我逆向？,"['udn tv', 'udntv', 'udn.com', '聯合新聞', '聯合影音', '聯合報', 'udnnews', 'myudn']",udn video,2391,17,2,0,5
2021-06-19,柯文哲爆料：高嘉瑜致電衛生局 替禾馨要85瓶疫苗,"['台北市政府', '好心肝', '影像中心', '後製中心', '柯文哲', '民進黨立委', '禾馨', '高嘉瑜']",udn video,2685,47,6,0,43
2021-06-19,0619蘇貞昌視察苗栗電子廠防疫,"['udn tv', '即時直播', '蘇貞昌', '苗栗電子廠', '防疫加強工作']",udn video,422,11,10,0,1
2021-06-19,0619高嘉瑜出面說明施壓衛生局替診所要疫苗事件,"['udn tv', '即時直播', '高嘉瑜', '施壓', '好心肝診所疫苗接種事件']",udn video,5527,32,32,0,19
2021-06-19,0619侯友宜新北市疫情第三級警戒應變會議記者會,"['udn tv', '即時直播', '侯友宜', '新北市', '疫情第三級警戒記者會']",udn video,2343,27,2,0,2
2021-06-19,0619柯文哲好心肝診所疫苗接種事件調查說明,"['udn tv', '即時直播', '柯文哲', '黃珊珊', '柯文哲好心肝診所疫苗接種事件']",udn video,2572,45,2,0,11
2021-06-19,0619全台第三級警戒 疫情指揮中心記者會,"['udntv', '即時直播', '新冠肺炎', '2019新型冠狀病毒', 'COVlD-19', '中央流行疫情指揮中心', '陳時中', '疫情', '防疫', '口罩', '居家檢疫', '疫苗施打', '群聚感染', '全台第三級警戒']",udn video,3952,35,18,0,3
2021-06-19,台中1.3萬鄰長打疫苗遭中央打槍 今照打引熱議,"['中央發文打槍', '台中市', '後製中心', '打AZ疫苗', '盧秀燕', '綁椿', '鄰長']",udn video,12851,451,15,0,112
2021-06-19,酒醉男闖進空勤總隊直升機睡大覺 辯沒冷氣打破窗,"['台中市', '後製中心', '直升機', '破窗', '空勤總隊', '酒醉男']",udn video,910,17,1,0,4
2021-06-19,梅雨鋒面下周重返！雨連炸3天 西半部、宜蘭防豪雨,"['宜蘭', '後製中心', '梅雨', '第三波梅雨', '西半部', '豪雨', '鋒面']",udn video,25536,220,18,0,13
2021-06-19,0619侯友宜視察市場防疫北市發言人說明防疫會議不再固定召開,"['udn tv', '即時直播', '侯友宜', '板橋大觀市場', '防疫視察', '陳智菡', '防疫記者會']",udn video,659,23,0,0,2
2021-06-19,0619陳秀熙長風基金會線上談疫苗,"['udn tv', '即時直播', '陳秀熙', '長風基金會', '國際疫苗', '國產疫苗', '疫苗護照']",udn video,810,39,0,0,1
2021-06-19,0619下周梅雨鋒面報到 氣象局天氣預報,"['udn tv', '即時直播', '中央氣象局', '梅雨鋒面', '天氣預報']",udn video,820,6,0,0,0
2021-06-18,光天化日北市當街擄人！被害人成功脫逃,"['債務', '台北市', '後製中心', '採訪中心', '擄人']",udn video,1753,18,0,0,11
2021-06-18,總統會郭台銘、劉德音三方共識 疫苗原廠直送台灣,"['BNT疫苗', 'COVID-19', '劉德音', '台積電', '張惇涵', '影像中心', '後製中心', '新冠肺炎', '永齡基金會', '疫苗', '總統府', '蔡英文', '郭台銘']",udn video,1269,17,11,0,37
2021-06-18,萌娃打針超崩潰！忍淚比手勢為自己加油,"['udn tv', 'udntv', 'udn.com', '聯合新聞', '聯合影音', '聯合報', 'udnnews', 'myudn']",udn video,659,9,0,0,2
2021-06-18,終於來了！24萬劑莫德納到貨 效期至今年12/15,"['COVID-19', 'Moderna', '三級警戒', '影像中心', '後製中心', '新冠肺炎', '桃園機場', '疫苗', '莫德納', '華航']",udn video,754,13,1,0,4
2021-06-18,直播／0618蔡英文會見劉德音郭台銘後發言人轉述記者會,"['udn tv', '最新實況', '蔡英文', '劉德音', '郭台銘', '台積電', '鴻海永齡基金會', 'BNT疫苗採購捐贈']",udn video,1347,9,7,0,13
2021-06-18,未落實出入口管控 土城延吉街市場6/19起停業3天,"['COVID-19', '三級警戒', '侯友宜', '市場', '影像中心', '後製中心', '新冠肺炎', '新北', '火葬', '疫苗']",udn video,1656,19,2,0,0
2021-06-18,烏鴉喝水現實版！超聰明喜鵲投石順利喝到水,"['udn tv', 'udntv', 'udn.com', '聯合新聞', '聯合影音', '聯合報', 'udnnews', 'myudn']",udn video,672,15,0,0,0
2021-06-18,3+11疫情源頭？柯文哲：變種病毒不會從太空掉下來,"['3+11', 'COVID-19', '台北市', '影像中心', '後製中心', '政務官', '新冠肺炎', '柯文哲', '民進黨', '疫情', '疫苗', '英國變種病毒', '蔡英文']",udn video,3601,92,0,0,30
2021-06-18,0618蔡英文會見劉德音郭台銘後發言人轉述記者會,"['udn tv', '最新實況', '蔡英文', '劉德音', '郭台銘', '台積電', '鴻海永齡基金會', 'BNT疫苗採購捐贈']",udn video,6070,22,5,0,14
2021-06-18,4人擅闖合歡山武嶺亭 2男赤裸上身扭屁股自嗨,"['COVID-19', '三級警戒', '合歡山', '太管處', '後製中心', '採訪中心', '新冠肺炎', '武嶺亭', '疫情', '違規']",udn video,586,2,0,0,5
2021-06-18,0618蘇貞昌赴立院致意,"['udn tv', '即時直播', '蘇貞昌', '立法院', '紓困振興特別預算']",udn video,505,2,8,0,2
2021-06-18,0618立院第10屆第3會期第1次臨時會第2次會議 「紓困4.0特別預算案」,"['udn tv', '即時直播', '立法院', '紓困4.0特別預算案']",udn video,12559,96,47,0,63
2021-06-18,郭台銘買疫苗遭爆每劑42美元？陳時中：價格機密,"['BNT', '台積電', '影像中心', '後製中心', '新冠肺炎', '疫苗', '郭台銘', '陳時中']",udn video,1126,7,13,0,13
2021-06-18,郭台銘爭取BNT疫苗 柯建銘曝每劑42美元,"['BNT', '影像中心', '後製中心', '新冠肺炎', '柯建銘', '疫苗', '郭台銘']",udn video,4653,24,12,0,61
2021-06-18,0618柯文哲臺北市防疫因應記者會,"['udn tv', '即時直播', '柯文哲', '黃珊珊', '第三階段防疫計畫', '臺北市防疫因應記者會']",udn video,1871,42,0,0,0
2021-06-18,5移工下班揪友聚餐遭開罰 聽聞罰金都傻眼,"['COVID-19', '印尼', '後製中心', '採訪中心', '新冠肺炎', '疫情', '移工', '餐廳', '高雄']",udn video,740,9,1,0,3
2021-06-18,剛出港瞬間陷火海...基隆漁船大火 1消防員送醫,"['凱勝23號', '基隆', '後製中心', '採訪中心', '正濱漁港', '消防員', '漁船', '火警']",udn video,1259,11,1,0,0
2021-06-18,0618侯友宜新北市疫情第三級警戒應變會議記者會,"['udn tv', '即時直播', '侯友宜', '新北市', '疫情第三級警戒記者會']",udn video,2158,24,2,0,2
2021-06-18,0618全台第三級警戒 疫情指揮中心記者會,"['udntv', '即時直播', '新冠肺炎', '2019新型冠狀病毒', 'COVlD-19', '中央流行疫情指揮中心', '陳時中', '疫情', '防疫', '口罩', '居家檢疫', '疫苗施打', '群聚感染', '全台第三級警戒']",udn video,2629,5,3,0,2
2021-06-18,郭台銘求見蔡英文總統 永齡：今天下午就可以談,"['影像中心', '後製中心', '新冠肺炎', '疫苗', '蔡英文', '郭台銘']",udn video,2043,60,3,0,13
2021-06-18,行政院宣布 授權台積電.永齡洽購BNT疫苗,"['台積電', '影像中心', '後製中心', '新冠肺炎', '永齡基金會', '疫苗', '行政院', '郭台銘', '鴻海']",udn video,2063,40,7,0,28
2021-06-18,郵政基層怒摔獎章 工會籲政府將其納入第三類,"['COVID-19', '中華郵政', '台灣郵政產業工會', '影像中心', '後製中心', '新冠肺炎', '疫苗', '黃柏維']",udn video,680,20,0,0,6
2021-06-18,台中長輩接種AZ疫苗6死 盧秀燕：死亡率有一點偏高,"['COVID-19', '台中市', '後製中心', '採訪中心', '新冠肺炎', '施打率', '死亡率', '疫苗', '盧秀燕']",udn video,8045,64,8,0,72
2021-06-18,0618立法院紓困振興特別預算黨團協商-1,"['udn tv', '即時直播', '立院黨團協商', '紓困振興特別預算']",udn video,4930,58,8,0,8
2021-06-18,0618行政院記者會,"['udn tv', '即時直播', '羅秉成政委']",udn video,5188,15,5,0,11
2021-06-18,台中到宅施打疫苗 盧秀燕：每瓶拚6小時打11長者,"['到府施打', '台中', '後製中心', '採訪中心', '新冠肺炎', '疫苗', '盧秀燕']",udn video,450,13,1,0,3
2021-06-18,賓士2段式左轉停斑馬線上 網虧：機車騎太久了？,"['兩段式左轉', '台中', '台灣大道', '待轉區', '後製中心', '斑馬線', '汽車', '行人穿越道', '賓士']",udn video,749,17,1,0,5
2021-06-18,0618立法院紓困振興特別預算黨團協商0930,"['udn tv', '即時直播', '立院黨團協商', '紓困振興特別預算']",udn video,3917,54,5,0,2
2021-06-18,小豬羅志祥捐10台救命神器 首站送2台給故鄉醫院,"['HFNC', '侯昌明', '基隆醫院', '小豬', '後製中心', '採訪中心', '新冠肺炎', '羅志祥']",udn video,1135,34,8,0,20
2021-06-18,0618北農疫情說明,"['udn tv', '即時直播', '台北農產運銷公司', '路全利', '疫情說明']",udn video,438,5,3,0,2
2021-06-18,郭台銘盼和蔡英文見面 指揮中心：進行相關安排,"['影像中心', '後製中心', '新冠肺炎', '疫苗', '蔡英文', '郭台銘']",udn video,528,2,8,0,6
2021-06-18,0618永齡基金會回應媒體對於郭台銘聲明之提問,"['udn tv', '即時直播', '永齡基金會', '郭台銘', '劉宥彤']",udn video,3305,60,5,0,21
2021-06-18,0618雙北市長視察長者接種疫苗,"['udn tv', '最新實況', '柯文哲', '民生國小', '長者接種COVID-19疫苗', '侯友宜', '新莊綜合體育場']",udn video,293,17,1,0,9
2021-06-18,0618全國防疫會議會後記者會,"['udntv', '即時直播', '新冠肺炎', '2019新型冠狀病毒', 'COVlD-19', '中央流行疫情指揮中心', '全國防疫會議', '陳宗彥', '疫情', '防疫', '口罩', '居家檢疫', '疫苗施打', '群聚感染', '全台第三級警戒']",udn video,112,2,1,0,0
2021-06-17,確診留家須簽切結書 柯P：死在家別怪政府照顧不周,"['COVID-19', '三級警戒', '台北市', '影像中心', '後製中心', '新冠肺炎', '柯文哲', '清零計畫', '疫情', '防疫專責旅館']",udn video,43735,799,74,0,378
2021-06-17,音樂老師化身直播主暖唱畢業歌 學生抖內現金、跑車超捧場,"['udn tv', 'udntv', 'udn.com', '聯合新聞', '聯合影音', '聯合報', 'udnnews', 'myudn']",udn video,458,10,0,0,2
2021-06-17,獨居婦輪椅「落輪」卡路中 暖警直接抱起上巡邏車,"['婦人', '巡邏車', '後製中心', '採訪中心', '暖心', '獨居', '警察', '輪椅']",udn video,1003,15,0,0,0
2021-06-17,嘸免驚！88歲阿公從南化水庫上游搭車3小時打疫苗,"['99歲阿公', 'AZ疫苗', '南化水庫', '台南市', '後製中心', '注射疫苗', '長者猝逝']",udn video,377,0,0,0,0
2021-06-17,75歲以上長者接種AZ死亡 指揮中心：大多有慢性病,"['AZ', 'COVID-19', '三級警戒', '中央流行疫情指揮中心', '影像中心', '後製中心', '慢性病', '新冠肺炎', '死亡', '疫情', '疫苗', '高齡']",udn video,6341,26,42,0,70
2021-06-17,浴室忘情K歌被喊閉嘴 女友音量轉小 網:安可,"['udn tv', 'udntv', 'udn.com', '聯合新聞', '聯合影音', '聯合報', 'udnnews', 'myudn']",udn video,281,2,0,0,0
2021-06-17,長者接種疫苗搶領號碼牌 柯P：準時來、別浪費冷氣,"['COVID-19', '台北市', '影像中心', '後製中心', '新冠肺炎', '柯文哲', '疫苗']",udn video,668,12,4,0,9
2021-06-17,認了外購疫苗進貨速度慢 陳時中再道歉,"['影像中心', '後製中心', '新冠肺炎', '疫苗', '陳時中']",udn video,1744,14,38,0,27
2021-06-17,長者接種疫苗新北又增2死 今施打率不到一半,"['後製中心', '新北市', '施打率下降', '施打疫苗', '２人猝死']",udn video,9669,65,3,0,45
2021-06-17,疑缺錢買毒！男搶婦人金項鍊 火速變賣7萬,"['台北', '後製中心', '採訪中心', '搶劫', '毒品', '買菜', '金項鍊', '銀樓']",udn video,530,1,0,0,1
2021-06-17,出現緩打潮？新光副院長：長輩接種疫苗 利大於弊,"['COVID-19', '三級警戒', '利大於弊', '影像中心', '後製中心', '新光醫院', '新冠肺炎', '洪子仁', '疫苗', '緩打潮', '老年人', '防疫']",udn video,1168,13,6,0,10
2021-06-17,0617柯文哲臺北市防疫因應記者會,"['udn tv', '即時直播', '柯文哲', '黃珊珊', '第三階段防疫計畫', '臺北市防疫因應記者會']",udn video,1361,27,2,0,4
2021-06-17,自家也不行！5人群聚打麻將 警斥還不戴口罩,"['後製中心', '打麻將', '採訪中心', '新冠肺炎', '群聚']",udn video,467,2,1,0,3
2021-06-17,認說全國陪雙北坐牢帶情緒 苗博雅道歉:恨鐵不成鋼,"['COVID-19', '三級警戒', '台北市政府', '坐牢', '後製中心', '恨鐵不成鋼', '新冠肺炎', '柯文哲', '疫情', '臉書', '苗博雅', '道歉', '雙北']",udn video,1389,9,140,0,88
2021-06-17,0617侯友宜新北市疫情第三級警戒應變會議記者會,"['udn tv', '即時直播', '侯友宜', '新北市', '疫情第三級警戒記者會']",udn video,1189,15,2,0,1
2021-06-17,高雄翁接種後不治 衛生局將釐清與疫苗關聯,"['COVID-19', '後製中心', '採訪中心', '新冠肺炎', '疫苗', '衛生局', '高雄']",udn video,1124,15,1,0,5
2021-06-17,新北解除三級警戒 侯友宜：沒想像中樂觀,"['COVID-19', '三級警戒', '侯友宜', '影像中心', '後製中心', '新冠肺炎', '新北市', '疫情']",udn video,6109,52,8,0,31
2021-06-17,0617全台第三級警戒 疫情指揮中心記者會,"['udntv', '即時直播', '新冠肺炎', '2019新型冠狀病毒', 'COVlD-19', '中央流行疫情指揮中心', '陳時中', '疫情', '防疫', '口罩', '居家檢疫', '疫苗施打', '群聚感染', '全台第三級警戒']",udn video,3283,14,4,0,4
2021-06-17,金山一家7人染疫廣篩432人 2人PCR確診再匡列200人,"['後製中心', '快篩', '新北市金山', '疫調匡列', '２人確診']",udn video,18034,90,1,0,15
2021-06-17,沒有陪誰坐牢只有挺誰防疫 江啟臣送口罩給醫護,"['口罩', '影像中心', '後製中心', '新冠肺炎', '江啟臣']",udn video,251,8,1,0,9
2021-06-17,長者打疫苗頻傳死亡 陳時中：利大於弊 仍建議施打,"['影像中心', '後製中心', '新冠肺炎', '林德福', '死亡', '疫苗', '立法院', '長者', '陳時中']",udn video,700,14,6,0,12
2021-06-17,藍營民調：過半民眾憂成「紓困孤兒」 贊成普發1萬,"['國民黨', '影像中心', '後製中心', '新冠肺炎', '普發現金', '民調', '紓困']",udn video,4791,140,5,0,46
2021-06-17,高端免疫橋接遭FDA打臉 高虹安:國際認證遙遙無期,"['FDA', '免疫橋接', '國際認證', '後製中心', '科學地位未定', '高端疫苗', '高虹安']",udn video,38563,937,89,0,314
2021-06-17,0617朝野立委回應時事,"['udn tv', '最新實況', '陳玉珍', '賴士葆', '洪孟凱', '羅致政']",udn video,1292,50,2,0,3
2021-06-17,市民大道重機雙載 油門一催後座女秒下車,"['市民大道', '後座', '後製中心', '機車']",udn video,69207,172,18,0,442
2021-06-17,0617立法院紓困振興特別預算黨團協商0930,"['udn tv', '即時直播', '立院黨團協商', '紓困振興特別預算']",udn video,1503,30,1,0,2
2021-06-17,0617江啟臣致送FFP2口罩予第一線防疫人員,"['udn tv', '即時直播', '國民黨', '江啟臣', '聯合醫院中興院區', 'FFP2口罩']",udn video,222,16,1,0,1
2021-06-17,0617國民黨召開紓困方案民調記者會,"['udn tv', 'udntv', 'udn.com', '聯合新聞', '聯合影音', '聯合報', 'udnnews', 'myudn']",udn video,8361,233,21,0,107
2021-06-17,「迫不及待要打祖國疫苗」 台大教授苑舉正赴上海,"['中國', '兩岸', '台大', '大陸', '大陸中心', '後製中心', '教授', '新冠肺炎', '疫苗', '祖國', '苑舉正']",udn video,9412,294,151,0,816
2021-06-16,辛拉麵4種新吃法 韓國人下廚煮法大公開,"['udn tv', 'udntv', 'udn.com', '聯合新聞', '聯合影音', '聯合報', 'udnnews', 'myudn']",udn video,379,7,1,0,1
2021-06-16,民調75%不滿防疫 柯P：人在做天在看 不是電腦在看,"['COVID-19', '台北市', '影像中心', '後製中心', '新冠肺炎', '柯文哲', '民調', '疫情']",udn video,8941,322,4,0,101
2021-06-16,1個都不能少 熱血里長帶91位長輩2天完成疫苗施打,"['85歲以上', '一個都不能少', '何唐文鈴', '何安里長', '台中市', '後製中心', '施打率百分百']",udn video,1853,43,1,0,1
2021-06-16,零失誤水煮荷包蛋 三種方法教你輕鬆做,"['udn tv', 'udntv', 'udn.com', '聯合新聞', '聯合影音', '聯合報', 'udnnews', 'myudn']",udn video,839,8,1,0,0
2021-06-16,1個月清零 解3級警戒？柯文哲：每日確診10例以下,"['COVID-19', '三級警戒', '台北市', '影像中心', '後製中心', '新冠肺炎', '柯文哲', '清零', '疫情', '疫苗']",udn video,2014,22,3,0,14
2021-06-16,盧秀燕唸RAP？台中防疫記者會狂當機 網笑翻,"['台中市', '後製中心', '採訪中心', '疫苗', '盧秀燕']",udn video,2948,31,3,0,4
2021-06-16,新北第2波5.7萬疫苗周六開打 侯友宜:在不在籍都行,"['AZ疫苗施', '侯友宜', '周六開打', '後製中心', '新北市', '第2波']",udn video,2211,17,3,0,6
2021-06-16,專家提可降至2.5級警戒？陳時中：一不注意恐復燃,"['三級警戒', '影像中心', '後製中心', '新冠肺炎', '疫情', '陳時中', '陳秀熙']",udn video,14922,73,81,0,118
2021-06-16,0616柯文哲臺北市防疫因應記者會,"['udn tv', '即時直播', '柯文哲', '黃珊珊', '第三階段防疫計畫', '臺北市防疫因應記者會']",udn video,2944,55,2,0,4
2021-06-16,「公主抱」阿公下山打疫苗 孫：一點都不重！,"['公主抱', '基隆', '後製中心', '採訪中心', '新冠肺炎', '疫苗', '背影']",udn video,4414,93,1,0,9
2021-06-16,0616侯友宜新北市疫情第三級警戒應變會議記者會,"['udn tv', '即時直播', '侯友宜', '新北市', '疫情第三級警戒記者會']",udn video,941,26,0,0,1
2021-06-16,0616民進黨中常會後發言人轉述記者會,"['udn tv', '即時直播', '民進黨中常會', '轉述記者會']",udn video,123,0,3,0,2
2021-06-16,0616全台第三級警戒 疫情指揮中心記者會,"['udntv', '即時直播', '新冠肺炎', '2019新型冠狀病毒', 'COVlD-19', '中央流行疫情指揮中心', '陳時中', '疫情', '防疫', '口罩', '居家檢疫', '疫苗施打', '群聚感染', '全台第三級警戒']",udn video,3240,12,4,0,2
2021-06-16,慈德寺捐百萬防疫物資 法師感嘆：做善事像小偷,"['COVID-19', '南投', '國民黨', '後製中心', '慈德寺', '採訪中心', '新冠肺炎', '林明溱', '疫情', '體證法師']",udn video,2637,105,1,0,18
2021-06-16,家人不讓出門 桃園婦掛5樓窗外半小時,"['婦人', '後製中心', '懸掛5樓外牆', '桃園市', '爬窗', '雲梯車']",udn video,13568,55,5,0,35
2021-06-16,苗博雅說全國陪雙北坐牢 北市府轟:病毒從天降?,"['台北市', '後製中心', '採訪中心', '新冠肺炎', '疫情', '苗博雅', '陳智菡']",udn video,20378,638,15,0,227
2021-06-16,藍營民調：民眾想打進口疫苗 盼全面普篩,"['國民黨', '影像中心', '後製中心', '新冠肺炎', '普篩', '民調', '疫苗', '超前部署']",udn video,1412,85,4,0,9
2021-06-16,稱竹東疫情熱區 竹縣長籲：鄉親踴躍快篩,"['COVID-19', '後製中心', '快篩', '採訪中心', '新冠肺炎', '新竹縣', '楊文科', '疫情', '竹東鎮']",udn video,14859,73,4,0,26
2021-06-16,台中2長者打完AZ疫苗猝死 衛生局：協助受害救濟,"['AZ疫苗', '後製中心', '採訪中心', '新冠肺炎', '猝死']",udn video,4902,61,4,0,44
2021-06-16,妙齡女開車載友疑講手機 闖紅燈遭撞翻四輪朝天,"['凱旋路', '台中市', '四輪朝天', '後製中心', '闖紅燈', '黎明路']",udn video,726,5,2,0,6
2021-06-16,0616國民黨召開「民眾最想施打進口疫苗、憂國產疫苗無國際認證」記者會,"['udn tv', '即時直播', '王育敏', '黃子哲', '黃心華']",udn video,1111,53,7,0,4
2021-06-16,現場慘況曝!中山高南下民雄路段 20車連環撞3傷,"['中山高', '後製中心', '採訪中心', '民雄段', '連環撞']",udn video,14519,57,6,0,23
2021-06-16,假實聯真騙餐！女子留假資料 涉詐欺還要送裁罰,"['台南', '實聯制', '後製中心', '採訪中心', '新冠肺炎', '詐欺']",udn video,1425,11,1,0,1
2021-06-16,0616民眾黨召開「別拿民眾當賭注 押寶國產疫苗」記者會,"['udn tv', '即時直播', '台灣民眾黨立院黨團', '邱臣遠', '蔡壁如', '國產疫苗', '緊急使用授權(EUA)', '免疫橋接']",udn video,1170,43,3,0,4
2021-06-15,彰化增2確診死亡 6旬里長出院自主管理4天突亡,"['COVID-19', '彰化', '後製中心', '採訪中心', '新冠肺炎', '疫情', '葉彥伯']",udn video,7195,68,7,0,10
2021-06-15,第二批AZ疫苗提前配發 雙北加10%、5縣市加5%,"['AZ', 'COVID-19', '三級警戒', '中央流行疫情指揮中心', '影像中心', '後製中心', '新冠肺炎', '疫苗', '防疫', '陳時中', '高風險區']",udn video,2199,9,14,0,10
2021-06-15,三級警戒分區降級？陳時中未否認：廣召專家討論,"['COVID-19', '三級警戒', '中央流行疫情指揮中心', '影像中心', '後製中心', '新冠肺炎', '疫情', '降級', '陳時中']",udn video,478,0,4,0,0
2021-06-15,浪貓手困陷阱狂叫 他慘遭哈氣仍暖心救援,"['udn tv', 'udntv', 'udn.com', '聯合新聞', '聯合影音', '聯合報', 'udnnews', 'myudn']",udn video,2181,31,0,0,3
2021-06-15,雪霸園區休養近月 人少了野生動物來了,"['台灣野山羊', '山羌', '後製中心', '藍腹鷴', '雪霸國家公園']",udn video,6148,54,1,0,7
2021-06-15,藍營提補償慰助新冠死者 柯文哲：別為起鬨而起鬨,"['COVID-19', '台北市', '國民黨', '影像中心', '後製中心', '新冠肺炎', '柯文哲', '疫情']",udn video,2979,29,6,0,8
2021-06-15,新北再獲配5.7萬劑疫苗 侯友宜：盡快做調配,"['5.7萬劑', '下一批疫苗', '不在籍長者', '侯友宜', '後製中心', '新北']",udn video,950,15,1,0,1
2021-06-15,悠揚旋律撫慰人心！高雄巨蛋打疫苗 還能聽演奏會,"['影像中心', '後製中心', '新冠肺炎', '疫苗', '高雄巨蛋']",udn video,8653,180,14,0,35
2021-06-15,慘遭7層樓高玉米粒活埋...破壞穀倉救出送醫仍不治,"['嘉義縣', '後製中心', '採訪中心', '活埋', '玉米', '農會']",udn video,6945,35,7,0,10
2021-06-15,藝人踴躍捐醫材 藍怒轟蔡英文不如賈永婕,"['國民黨', '影像中心', '後製中心', '新冠肺炎', '疫苗', '蔡英文', '賈永婕', '鄭麗文']",udn video,1472,66,9,0,23
2021-06-15,0615蔡英文針對防疫工作發表談話,"['udn tv', '即時直播', '蔡英文', '防疫工作', '疫苗']",udn video,1982,8,65,0,21
2021-06-15,0615柯文哲臺北市防疫因應記者會,"['udn tv', '即時直播', '柯文哲', '黃珊珊', '第三階段防疫計畫', '臺北市防疫因應記者會']",udn video,9982,71,8,0,4
2021-06-15,市長生氣了!接種未能維持社交距離 陳其邁怒罵官員,"['COVID-19', '三級警戒', '巨蛋', '影像中心', '後製中心', '採訪中心', '新冠肺炎', '疫苗', '社交距離', '防疫', '陳其邁', '飆罵', '高雄']",udn video,25710,255,82,0,255
2021-06-15,桃園8男女戶外喝酒 均未戴口罩遭取締開罰,"['口罩', '後製中心', '採訪中心', '新冠肺炎', '桃園', '端午', '群聚', '防疫']",udn video,1147,11,1,0,1
2021-06-15,0615侯友宜新北市疫情第三級警戒應變會議記者會,"['udn tv', '即時直播', '侯友宜', '新北市', '疫情第三級警戒記者會']",udn video,633,4,2,0,1
2021-06-15,0615全台第三級警戒 疫情指揮中心記者會,"['udntv', '即時直播', '新冠肺炎', '2019新型冠狀病毒', 'COVlD-19', '中央流行疫情指揮中心', '陳時中', '疫情', '防疫', '口罩', '居家檢疫', '疫苗施打', '群聚感染', '全台第三級警戒']",udn video,3812,16,6,0,1
2021-06-15,幫9旬失智父母預約接種 艷陽排隊1小時輪不到,"['COVID-19', '台北市', '影像中心', '後製中心', '採訪中心', '接種', '新冠肺炎', '疫苗']",udn video,12624,52,9,0,98
2021-06-15,疫苗開打！南投今還在預約打不通 民怨炸鍋,"['南投縣', '後製中心', '民怨', '疫苗接種', '衛生所', '電話不通', '電話預約']",udn video,5799,50,3,0,53
2021-06-15,台中打疫苗老人1小時報到50% 盧秀燕:我感動快哭了,"['COVID-19', '三級警戒', '台中', '後製中心', '採訪中心', '新冠肺炎', '疫苗', '盧秀燕', '老人', '防疫']",udn video,9586,154,3,0,10
2021-06-15,高市87歲以上接種疫苗 長輩：護老命緊來打！,"['87歲以上', '後製中心', '接種站', '施打疫苗', '高雄巨蛋', '高雄市']",udn video,2657,33,7,0,21
